Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
101080,5dM9DRMTZnAK1ghfDcPzhj,Weißes Rauschen HD,Weißer Lärm Baby Schlaf (Meeresrauschen),Meeresrauschen für ruhigen Schlaf,49,180232,False,0.141,0.532,2,-16.828,0,0.052,0.746,0.982,0.869,1e-05,103.879,4,sleep
33670,7lcYieV34n9gHmW9wRweI2,kizaru,First Day Out,No Stop,49,139440,True,0.562,0.633,9,-6.099,0,0.341,0.0255,1.93e-06,0.0886,0.45,159.367,4,emo
15862,4AEh58vrpgsaajUZVzzzqQ,Anthony Russo,Nobody To Love,Nobody To Love,49,213193,True,0.687,0.478,7,-7.286,1,0.149,0.48,6.82e-06,0.456,0.494,137.852,4,chill
55516,6PwONWQ1wxb3jhXzbEumNH,Seedhe Maut;Sez on the Beat,Nayaab,Toh Kya,49,180129,True,0.859,0.728,5,-6.71,0,0.214,0.0972,0.0,0.104,0.66,150.09,4,indian
19636,2ApAOCbBkN9MyyEYN0HaHq,Vassendgutane,Skrekkraude Rapala,Skrekkraude Rapala,49,187071,False,0.462,0.903,9,-6.761,1,0.033,0.0684,0.0,0.341,0.784,168.034,4,country
38550,0gdWSthwNMJ4TPVya8b0bh,RICEWINE,Already Gone,Already Gone,49,178952,False,0.699,0.508,7,-10.882,1,0.0286,0.227,3.45e-05,0.137,0.63,109.966,4,garage
55513,4mYrbFGkk5u3bnDhTj0jAO,Jasleen Royal,Shivaay,Raatein,49,225875,False,0.653,0.401,5,-12.029,1,0.0279,0.893,0.143,0.109,0.311,129.988,4,indian
19618,1eCNpcWoOssZw8XqeTfPDH,William Clark Green,Hebert Island,Drunk Again,49,246120,False,0.473,0.603,7,-5.214,1,0.026,0.0225,9e-06,0.156,0.423,144.029,4,country
33617,4wozGF2tAkaYiri6loXRa6,FACE,REVENGE,Night Fever,49,162455,True,0.755,0.833,9,-4.483,1,0.228,0.218,6.85e-06,0.125,0.682,130.025,4,emo
63455,0ALVjqa35c93VuOb5bOlAV,Shinsei Kamattechan,Yuugure no Tori (TV Size),Yuugure no Tori - TV Size,49,92879,False,0.193,0.625,3,-7.442,1,0.0366,0.0555,0.0,0.26,0.646,178.367,4,j-rock
45658,3T8Q3pKqqpyz7E2U3VKiwn,Oliver Young,Solus,Solus,49,241196,False,0.672,0.106,7,-14.727,1,0.0526,0.951,0.884,0.105,0.297,94.949,4,guitar
83961,4zhG9ruZL1Kj64X5zLiCcO,Hardwell,SELF DESTRUCT,SELF DESTRUCT,49,242812,False,0.67,0.926,1,-6.866,0,0.165,0.00201,0.704,0.139,0.0476,131.994,4,progressive-house
83957,33P76PS6skAOeQzYK77xss,Hardwell;Lee Grant,REMINISCE,REMINISCE,49,241875,False,0.52,0.966,5,-5.845,0,0.0601,8.96e-05,0.197,0.297,0.0382,128.02,4,progressive-house
111268,7G8xNxQAWiBPAVgBqEVI7o,Ancient Astronauts,We Are to Answer,I Came Running,49,239106,False,0.655,0.779,7,-7.316,0,0.0495,0.0887,0.841,0.128,0.146,89.995,4,trip-hop
55542,7d5Sk1Omu1qfyOPnlPO9d1,Madan Mohan;Ahmed Hussain;Mohd. Hussain;Javed Akhtar,Veer - Zaara,Aaya Tere Dar Par,49,471013,False,0.37,0.909,10,-5.688,1,0.0907,0.252,0.0,0.133,0.706,117.51,4,indian
111219,2uZkWDubNphtNJxUbvCLd7,FKA twigs,MAGDALENE,fallen alien,49,238960,False,0.581,0.674,9,-7.734,0,0.0498,0.353,0.000126,0.303,0.214,139.944,4,trip-hop
55480,4JiaYXeF1BjoiNdLtM1yUD,Ashu Shukla,Phir Se Shuru,Phir Se Shuru,49,211875,False,0.515,0.145,4,-14.812,1,0.0334,0.91,4.06e-06,0.104,0.302,144.687,3,indian
55479,24jAP7IKsGWoZzQUmwE8Mm,Narhen Ellalan;Ramanan Nathan,Moonu Bgm,Moonu Bgm,49,86666,False,0.389,0.339,9,-8.643,0,0.0314,0.916,0.15,0.417,0.335,68.412,4,indian
55478,2dZyFNtUz3IIBzUZmSu5z8,Pritam;Raftaar;Shahid Mallya,Dishoom,Toh Dishoom,49,244778,False,0.501,0.838,2,-4.583,1,0.151,0.127,0.0,0.292,0.513,166.054,4,indian
9201,0buQLT5lhSRs7wtunIeK8v,Makalister;BK;Menestrel;Djonga;Sant;JXNV$;Pineapple StormTv;Slim Beat,Poetas no Topo 1,Poetas no Topo 1,49,398478,False,0.748,0.75,8,-9.6,1,0.273,0.353,0.0,0.388,0.671,91.997,4,brazil
32330,4ZbQvhuML79GPnoxloXE0j,Lookas;Krewella;WE ARE FURY,Lucid (The Remixes),Alarm - WE ARE FURY Remix,49,187431,False,0.585,0.65,1,-5.092,0,0.0467,0.033,0.0,0.139,0.205,146.126,4,electronic
45684,0og2U8tsBAR7NJysRR6uBU,Al Di Meola;John McLaughlin;Paco de Lucía,Friday Night in San Francisco,"Mediterranean Sundance / Rio Ancho - Live at Warfield Theatre, San Francisco, CA - December 5, 1980",49,691306,False,0.415,0.576,4,-11.628,0,0.0331,0.834,0.808,0.698,0.556,100.54,4,guitar
45665,2QWMlZTBznsuJKMUIKoz95,Luiz Bonfá,Solo in Rio 1959,Pernambuco,49,101360,False,0.713,0.0832,4,-23.894,0,0.0598,0.926,0.885,0.108,0.884,112.688,4,guitar
63922,1puWjVZrdvVGsR6RFz14Ca,ONE OK ROCK,Broken Heart of Gold,Broken Heart of Gold,49,253487,False,0.451,0.712,10,-5.435,0,0.0333,0.0822,0.0,0.0785,0.119,85.683,4,j-rock
34482,4bRdtnPxQOCtszlhXHSGFX,ANAVITÓRIA,COR,Carvoeiro,49,264080,False,0.71,0.447,0,-9.281,1,0.0306,0.0987,9.36e-05,0.105,0.543,125.947,4,folk
111257,5IpTvvTopPoAhJLbtQ798i,Hooverphonic,Blue Wonder Power Milk,Eden,49,213000,False,0.246,0.572,4,-9.576,0,0.0335,0.0205,0.873,0.126,0.169,82.07,4,trip-hop
72210,5p144lbzJw9kMCMOG61SF3,Dead by April,Anything at All,Anything at All,49,246545,False,0.482,0.925,7,-2.795,0,0.108,0.00364,0.0,0.111,0.238,110.0,4,metalcore
9233,0bLavFKcMljHzTJAx3sHNS,Capital Inicial;Seu Jorge,Capital Inicial Acústico NYC (Ao Vivo) [Deluxe],À Sua Maneira (De Música Ligera) (feat. Seu Jorge) - Ao Vivo,49,267120,False,0.582,0.813,0,-4.558,1,0.0295,0.0819,0.00119,0.902,0.345,109.934,4,brazil
33569,5Gox2FHWcB882eGsRIkdrt,LIL DUSTY G;Marshmello,Preached,Preached,49,159292,False,0.688,0.414,2,-7.841,1,0.0354,0.415,2.18e-05,0.13,0.435,112.98,4,emo
55500,3mFDF0ulC4tyOFC4bB67Kd,Pritam;Richa Sharma,Jannat (Original Motion Picture Soundtrack),Lambi Judai,49,288040,False,0.649,0.792,5,-5.576,0,0.0453,0.0623,0.028,0.0646,0.733,112.086,4,indian
55496,1hd4I7yByPS8RAmc9dM9lH,Silent Ocean;Aditya A,Chaand Baaliyan (Lofi Flip),Chaand Baaliyan - Lofi Flip,49,163875,False,0.62,0.269,0,-19.153,1,0.0957,0.0749,8.72e-06,0.64,0.159,85.014,4,indian
111220,51DyRlPy8pLq98H2f2g3pa,FKA twigs,CAPRISONGS,pamplemousse,49,98146,False,0.826,0.87,0,-6.173,1,0.46,0.691,9.63e-05,0.85,0.96,150.07,4,trip-hop
33759,3eZXeTzRtqFrpj5zSfw9V0,Lund,Project Of A Person,Moon,49,180813,False,0.842,0.336,5,-10.937,1,0.0878,0.61,0.00112,0.11,0.705,153.989,4,emo
101061,3rm2WrETcJxFjOawcfiG3h,Sleep Baby Sleep;Meditation Spa;White Noise Therapy;Rain Spa;Rain Shower,White Noise Spa Collection - 50 Shades of Ambience (Loopable and without fade),Pouring Rain - Loopable with No Fade,49,93451,False,0.0,6.19e-05,9,-18.685,1,0.0,0.127,0.999,0.718,0.0,0.0,0,sleep
101059,680gfmxE9oPj43uum5USyc,Sleep Baby Sleep;White Noise Babies;White Noise For Baby Sleep;Spa Relaxation;Spa Relaxation & Spa,Soothing Brown Noise Waves and Calming Ambient Combinations (Loopable and without Fade),Soothing Brown Noise Waves,49,93451,False,0.0,2.03e-05,1,-18.75,1,0.0,0.113,0.94,0.363,0.0,0.0,0,sleep
101058,3hDMlXKXTUfGhsJ5OgLjcd,Weißes Rauschen HD,Weißer Lärm Baby Schlaf (Meeresrauschen),Ich muss jetzt schlafen,49,179501,False,0.0,0.401,10,-17.403,1,0.0,0.818,0.966,0.852,0.0,0.0,0,sleep
9198,0eQLfaerBN8xtAVjObVV80,Padre Fábio De Melo,Clareou,Te Desejo Vida,49,192306,False,0.528,0.347,2,-11.22,1,0.0345,0.87,1.78e-05,0.152,0.297,127.757,4,brazil
9197,6op6oqy6YayTHBwq9eikH6,Régis Danese,Família (Ao Vivo),Família - Ao Vivo,49,328413,False,0.461,0.292,7,-13.766,1,0.0306,0.66,0.0,0.296,0.171,129.679,4,brazil
9191,0g8L4DJyzH7CG0nPqGtNlR,Nando Reis;Cachorro Grande,A Arte De Nando Reis,Por Onde Andei - Ao Vivo,49,235626,False,0.386,0.819,0,-7.89,1,0.0523,0.131,8.36e-06,0.365,0.817,172.034,4,brazil
9189,1gD4sDZi8BaHunIj4zNF8B,Racionais MC's;DJ Cia,Cores & Valores,Preto Zica,49,123370,False,0.742,0.606,1,-7.277,0,0.222,0.0598,0.00028,0.14,0.582,85.005,4,brazil
9188,41jxXLrYhNsogBNYKHWLih,Maneva,Mundo Novo,Promete,49,180398,False,0.776,0.407,4,-8.282,1,0.0649,0.644,0.0,0.148,0.749,122.889,4,brazil
9187,3w9rbjxB0vGRaEZH0G2qCo,Sabotage;Helião;Cascão;DJ Cia,Rap É Compromisso (Edição Comemorativa),Na Zona Sul,49,315493,False,0.892,0.519,9,-7.568,1,0.348,0.162,0.0,0.0938,0.653,84.14,4,brazil
111276,5SdWubjtIdeLoy6YgFauko,Emancipator,Baralku,Goodness,49,325480,False,0.71,0.767,11,-8.745,0,0.0437,0.146,0.896,0.0911,0.593,89.873,4,trip-hop
111269,5K8WNrf5JvmBE6O0MbSRuJ,Bonobo,Dial 'M' for Monkey,Flutter,49,284280,False,0.605,0.644,9,-8.605,0,0.0288,0.00379,0.202,0.0888,0.747,103.005,4,trip-hop
32360,6xyI1uGdIPNQFNJYPjhzlQ,Kerala Dust,Closer,Closer,49,501067,False,0.839,0.469,7,-13.45,1,0.128,0.056,0.51,0.225,0.0629,107.979,4,electronic
32311,08bDGEzsYd9ebCc7p23X4j,DJ Snake,Trust Nobody,Trust Nobody,49,211200,False,0.45,0.912,1,-2.659,1,0.0485,0.00774,8.48e-05,0.574,0.328,150.026,4,electronic
9226,0VlvuqnBF8VRqT4iV1HekA,Sabotage;Negra Li,Rap É Compromisso (Edição Comemorativa),No Brooklin,49,347213,False,0.899,0.538,7,-9.458,1,0.466,0.0264,0.0,0.101,0.864,88.268,4,brazil
9224,0ZCJLp30rQp6O0Rf6CDeuO,Gerson Rufino,10 Anos de Louvor,Dia de Sol,49,252026,False,0.704,0.654,7,-6.266,1,0.0291,0.65,0.0,0.315,0.318,97.564,4,brazil
9222,1jdAzKbRRrIQ3fpodftKfj,Legião Urbana,Mais Do Mesmo,Geração Coca-Cola,49,141400,False,0.574,0.89,6,-5.789,0,0.041,0.082,0.0,0.0741,0.83,97.9,4,brazil
32326,2kHThfsaP12zxe136zAkmU,Recham,Silent,Silent,49,172000,False,0.679,0.585,1,-9.655,0,0.0303,0.438,0.173,0.105,0.477,120.011,4,electronic
21863,0Eq1YipYrFdRzPKT8y7iOC,Lil Kesh;Fireboy DML,Ecstasy,Love Like This (feat. Fireboy DML),49,189280,False,0.716,0.736,8,-4.545,1,0.105,0.109,4.07e-05,0.0808,0.41,104.039,4,dancehall
19750,5nzZGxQGfIc117nKyCQV8G,Hannah Ellis;Nick Wayne,If the World Was Ending,If the World Was Ending,49,212000,False,0.492,0.399,1,-9.255,1,0.0653,0.771,0.0,0.189,0.637,133.416,3,country
15218,2wBybutNwHICv22FLTjyhh,Addict.;yaeow,Hold Me Closer,Hold Me Closer,49,174006,False,0.639,0.198,11,-16.187,0,0.029,0.883,0.655,0.0999,0.345,89.988,4,chill
15216,3lbAZSYKVUnkHqRBH292lO,yaeow;Kina,I Need U (Remix),I Need U (Remix),49,149647,False,0.349,0.363,4,-11.718,1,0.0394,0.537,0.000282,0.0824,0.103,169.928,4,chill
44348,4ZqAfNYdK6Wm6JpA2ldCrb,Alter Bridge,Pawns & Kings,Pawns & Kings,49,378313,False,0.447,0.866,6,-5.588,1,0.0775,1.07e-05,3.87e-06,0.185,0.285,86.469,4,grunge
92950,5pLYbOJYUHdnim9lbjhN2C,Chris Montez,Watch What Happens,Watch What Happens,49,162280,False,0.542,0.41,9,-12.142,1,0.0364,0.669,0.0,0.673,0.68,118.783,4,rockabilly
18400,1JT55KoXuhtYy5BeKNAeC0,The Lonely Island;Rihanna,Turtleneck & Chain (Explicit Version),Shy Ronnie 2: Ronnie & Clyde,49,146506,True,0.623,0.77,6,-5.008,0,0.208,0.0025,0.0,0.295,0.248,150.002,4,comedy
28162,6UEJtAnGHnK5tVhoPHD6tU,Krewella,Get Wet,Enjoy the Ride,49,211693,False,0.556,0.873,1,-1.145,1,0.164,0.237,2.63e-06,0.078,0.485,127.993,4,dub
33578,71hGntRHMOByPYua7WbnGG,XXXTENTACION;Craig Xen,Bad Vibes Forever,THE ONLY TIME I FEEL ALIVE,49,163591,True,0.711,0.352,4,-8.599,0,0.327,0.408,3.66e-06,0.144,0.0617,136.896,4,emo
55487,33vhuNbI4A5BcXBYcw9wZx,Pritam;Anushka Manchanda,Dum Maaro Dum,Mit Jaaye Gham (Dum Maaro Dum),49,232733,False,0.747,0.921,0,-3.851,1,0.0859,0.0956,0.000164,0.0367,0.671,129.945,4,indian
55486,50Emj7dvfU5NTCQsS7ECJ7,Raghav Chaitanya;Anurag Saikia,"Ek Tukda Dhoop (From ""Thappad"")","Ek Tukda Dhoop (From ""Thappad"")",49,325822,False,0.522,0.421,0,-7.976,1,0.0275,0.73,8.16e-05,0.19,0.203,107.926,4,indian
52016,6KB3UH8BVVQqbe24eBfJZn,Floyd Cramer,Last Date,Last Date - Instrumental,49,146933,False,0.296,0.287,0,-13.01,1,0.0345,0.701,0.00121,0.153,0.716,205.4,3,honky-tonk
44407,0vSAsph1vdB1zN1OJR3lHy,Linkin Park;Aceyalone;Chairman Hahn,Reanimation,Wth>You (Chairman Hahn Reanimation) [feat. Aceyalone],49,252306,False,0.58,0.982,4,-3.428,0,0.0729,0.00696,4.82e-06,0.165,0.51,98.189,4,grunge
9235,6eGiN7AOFxQXhWkORV0E9f,Eli Soares,Memórias 2 (Ao Vivo),Aos Pés Da Cruz - Ao Vivo,49,262834,False,0.322,0.432,9,-10.434,1,0.0422,0.345,0.0,0.613,0.204,57.594,4,brazil
37526,0jyk4jjgm4j1gUqMg4Z7Tw,Atitude 67,Atitude 67 (Ao Vivo),Dia X - Ao Vivo,49,174906,False,0.721,0.801,5,-5.406,1,0.243,0.452,0.0,0.667,0.745,87.96,4,funk
111287,0PC5KYZpygPcpeq063k4Kj,Emancipator,Safe in the Steep Cliffs,Nevergreen,49,215946,False,0.511,0.42,3,-9.794,0,0.0286,0.375,0.84,0.152,0.239,170.873,4,trip-hop
9173,1Vkokw1TnFV6HEhyQ7OAB9,Theo Rubia,Um Milhão de Anos,Um Milhão de Anos,49,589233,False,0.459,0.494,7,-7.608,0,0.0341,0.0685,1.19e-05,0.105,0.0808,133.961,4,brazil
9171,6iGnVMtuISrHb0SQyGe3YA,Charlie Brown Jr.,De 1997 A 2007,Tudo Que Ela Gosta De Escutar,49,174262,False,0.852,0.621,5,-3.843,0,0.0483,0.126,1.43e-05,0.038,0.896,115.374,4,brazil
94081,2rpW6YlfARNrITNWJbqCgM,Eredaze,Torn Apart,Torn Apart,49,186000,True,0.653,0.505,10,-11.587,1,0.0422,0.0747,1.62e-06,0.114,0.114,92.999,4,sad
63126,4ZskYxIkEE0PhYCLHsxcF6,Plini,Handmade Cities,Electric Sunrise,49,305000,False,0.371,0.63,8,-7.938,1,0.0521,0.0246,0.913,0.11,0.221,137.92,4,j-rock
5173,1wzZ9SaE5PYW5jps5q1c24,KOHTA YAMAMOTO,Attack On Titan The Final Season Original Soundtrack 02,Footsteps of Doom,49,306373,False,0.102,0.581,5,-9.61,1,0.0394,7.19e-05,0.88,0.297,0.171,79.765,3,anime
83983,5K3dTaVxbZUOzJwFJhbj2A,Sick Individuals;Ekko,Flame,Flame,49,171208,False,0.642,0.921,11,-3.066,0,0.0491,0.0228,1.13e-05,0.296,0.409,128.0,4,progressive-house
83974,6IDkdabcsyZmLQDCMtp6An,Armin van Buuren;Vini Vici;Tribal Dance;Natalie Wamba Berry,Yama,Yama,49,196521,False,0.609,0.954,5,-5.506,1,0.171,0.0122,0.05,0.138,0.117,138.051,4,progressive-house
38613,7aJDkh2HFAeirsG67P8EkC,The Strypes,Little Victories (Deluxe),I Need To Be Your Only,49,225920,False,0.457,0.87,10,-6.002,0,0.0411,0.00454,0.00433,0.223,0.406,149.943,4,garage
23804,0vc68gJkQF7hkyAkbRf7vB,Tep No,Toluca Lake,Toluca Lake,49,224887,False,0.752,0.692,11,-6.436,0,0.0242,0.359,0.0343,0.103,0.743,114.987,4,deep-house
111165,76KeBqGplC8LodFgdTHA2U,Sofa Surfers,20,Rising,49,243613,False,0.678,0.586,4,-7.698,0,0.0328,0.268,0.781,0.0779,0.37,104.971,4,trip-hop
63094,7lfnnW74hr3PfOwbojgCnW,Hüsnü Arkan;Birsen Tezer,Kırık Hava,Öyle Bir Rüya,49,261000,False,0.372,0.475,4,-10.046,0,0.0298,0.142,4.97e-05,0.131,0.369,97.146,4,j-rock
111327,7pYwIAHOX0YvKFLOg5hhZm,Blue States,Man Mountain,Season Song,49,255320,False,0.566,0.885,2,-7.694,0,0.0339,0.0156,0.0315,0.194,0.852,96.013,4,trip-hop
111326,4lYa0StDrab39X1panRPN7,Thievery Corporation;Lou Lou Gehlickhani,Saudade,Décollage,49,203890,False,0.657,0.702,9,-7.742,0,0.0412,0.284,0.00573,0.106,0.419,118.886,3,trip-hop
111317,5Rq2hPEd7UWN6i9tME54dj,Lamb,Between Darkness And Wonder,Angelica,49,220813,False,0.327,0.659,1,-8.338,1,0.0343,0.015,0.516,0.115,0.0384,116.385,3,trip-hop
111311,3uLx6AghYoD25kju227Xau,Ancient Astronauts,We Are to Answer,From the Sky,49,116813,False,0.651,0.67,7,-7.796,0,0.0393,0.0577,0.806,0.105,0.804,84.96,4,trip-hop
111307,3zkPvQZx6ZflYZtw6PZ82X,Massive Attack,Heligoland,Girl I Love You,49,326680,False,0.549,0.84,7,-8.935,1,0.0392,0.0115,0.751,0.142,0.546,100.026,4,trip-hop
38453,6MqqJ0OVjaYeiWUSMOAK8x,Club Kuru,Meet Your Maker,Film Credits,49,222000,False,0.544,0.478,9,-8.193,0,0.0318,0.56,0.0855,0.139,0.356,118.894,4,garage
55554,0Qs67RelQ1FHAPkVBUoTDu,Anupam Roy,Pari,Meri Khamoshi Hai,49,318511,False,0.535,0.285,4,-14.143,1,0.0307,0.836,0.00572,0.118,0.206,92.033,4,indian
18650,0IaR6HCEObaHxA52i0fdKU,The Lonely Island,Turtleneck & Chain (Explicit Version),Threw It On The Ground,49,158520,False,0.655,0.817,8,-4.286,1,0.346,0.00106,1.38e-05,0.066,0.671,129.738,4,comedy
83910,0poEFjyV2iHKtxjdWFwjmS,Afrojack;Ally Brooke,All Night (feat. Ally Brooke),All Night (feat. Ally Brooke),49,166413,False,0.593,0.877,0,-3.825,0,0.0677,0.123,0.0,0.503,0.635,123.76,4,progressive-house
83909,356X9AHexTmUwTAz61nV0p,Marshmello;Southside;Giggs;SAINt JHN,Been Thru This Before,Been Thru This Before (with Giggs & SAINt JHN),49,207140,True,0.878,0.715,10,-2.069,0,0.0342,0.157,0.0,0.103,0.835,130.013,4,progressive-house
55492,2VEyI38e4bZ1uNpKawXRjG,Manikka Vinayagam;Malkudi Subha,Mounam Pesiyathey (Original Motion Picture Soundtrack),Arupathu Ayidichu,49,231262,False,0.724,0.767,5,-10.403,0,0.349,0.598,0.0,0.0701,0.945,75.986,4,indian
15828,7yg0eWIj0VGxJXEZJryjXP,Nate Traveller,Born Erased,Passive Aggressive,49,108069,True,0.864,0.556,5,-7.323,0,0.0618,0.508,0.0,0.193,0.598,133.096,4,chill
32459,1CpCIb8zybdjskLQRL6rEC,DJ Snake;Mr Hudson,Encore,Here Comes The Night,49,286880,True,0.554,0.779,10,-3.905,0,0.0466,0.159,2.7e-06,0.117,0.209,79.979,4,electronic
32452,4FlR74PQh9SUnxDyFkoK1a,Alef,Sol y Luna,Sol,49,400865,False,0.927,0.207,7,-11.119,0,0.116,0.0476,0.851,0.107,0.127,103.007,4,electronic
5181,1sPt1dWvsRSet11IR1x2PJ,Samuel Kim,"The Very Very Very Strongest - Epic Version (from ""One Piece"")","The Very Very Very Strongest - Epic Version (from ""One Piece"")",49,160270,False,0.489,0.859,0,-7.783,0,0.0327,0.273,0.976,0.0856,0.425,97.555,4,anime
62957,02cIqYTYys4M1RBFiBKIEt,Rie fu,Rie fu,Life is Like a Boat,49,300306,False,0.666,0.371,11,-8.471,1,0.0274,0.502,4.55e-05,0.211,0.468,100.258,4,j-pop
62953,1gtbPEFs1FsPgX0daraCdP,OHAYO;Shake Pepper;Yvngboi P,FTL Mixtape vol.2 (mixed by Thlive - DJMIX),GAL - Mixed,49,146629,True,0.826,0.453,1,-12.285,1,0.336,0.00439,0.0,0.372,0.807,156.307,4,j-pop
9177,4mQ6f7PV6XaCDRzMtZFoZq,Midian Lima,Vai Ter Vida Aí,Vai Ter Vida Aí,49,270512,False,0.387,0.441,4,-9.177,1,0.0335,0.405,0.0,0.0985,0.305,94.658,4,brazil
38411,5jCp5A9hMitx5zeo5Djofm,Wolfmother,Victorious,Pretty Peggy,49,229000,False,0.425,0.818,0,-4.694,1,0.0299,0.00804,0.000207,0.267,0.668,171.964,4,garage
12777,63huDpEdqQBN43UgxhoIcX,Hins Cheung,酷愛,酷愛,49,234360,False,0.744,0.713,5,-6.178,0,0.0471,0.126,0.0,0.154,0.521,139.979,4,cantopop
33564,6U9TsxbuxwnijI6jVM6mGU,SoLonely;sadeyes,Take My Scars,Take My Scars,49,129113,True,0.604,0.556,4,-9.566,0,0.0481,0.0853,0.0,0.144,0.293,158.141,4,emo
33559,3Y69S43VeVX8T2FR8DsWGJ,kizaru,Mas Fuerte,Оу щит,49,166992,True,0.795,0.571,4,-7.1,0,0.0431,0.0164,0.0193,0.103,0.311,134.047,4,emo
38702,2RD1r9eKDTRs6hiN9RR9UC,Gold Celeste,The Glow,Grand New Spin,49,215333,False,0.475,0.336,9,-10.475,0,0.0272,0.926,0.927,0.0732,0.0988,80.076,4,garage
71870,6lzmirX8hoaDFy7vrojXJN,Skillet,Unleashed,Out of Hell,49,214173,False,0.505,0.994,11,-2.189,0,0.114,0.000357,0.0,0.0718,0.36,152.078,4,metal
101097,1o4LCS1NcArg3FV18nBRsb,Natural White Noise Relaxation,Baby Sleep White Noise: Ultimate Album to Help Babies Sleep Through the Night,Broad Spectrum White Noise: Constant Wind Sounds (Natural Noiz Machine Generator),49,108253,False,0.17,2.03e-05,6,-18.772,1,0.0793,2.26e-06,0.503,0.439,0.0,69.459,3,sleep
23815,3voNCdMNCd1M2Yh1Y7cm4Y,Joshwa;JADED;Eliza Legzdina,Kerching,Kerching,49,178604,True,0.831,0.761,8,-5.544,1,0.0628,0.00772,0.54,0.242,0.671,129.023,4,deep-house
38665,2IrV3JHCqmkNQfc1QM4zfd,The Raconteurs,Broken Boy Soldiers,Blue Veins,49,232493,False,0.373,0.434,4,-9.361,0,0.0449,0.193,0.00554,0.134,0.0793,130.702,3,garage
17123,5o0TzTBBSaouG2Yi58ZLON,One True God,Honey,Honey,49,143076,False,0.787,0.629,4,-5.782,0,0.0748,0.0122,0.425,0.121,0.46,104.033,4,club
33527,1FonRAk9xtzJZbGCslpaZ9,Ouse;Lund;Promoting Sounds,Crying in Camo,Demons,49,204891,True,0.544,0.55,4,-10.654,1,0.0592,0.0183,0.0,0.193,0.134,149.872,4,emo
9181,6hxdEJHw5qPaA4r0GFGkhj,Racionais MC's,Sobrevivendo no Inferno,Qual Mentira Vou Acreditar,49,461200,False,0.901,0.52,1,-10.203,1,0.312,0.0257,0.0,0.443,0.806,89.993,4,brazil
28759,54zrIs7UXX7kp3sFj7mlvG,Kai Wachi;YMIR,SKINS,Skins,49,310607,False,0.523,0.562,2,-3.504,1,0.0445,0.0405,6.72e-05,0.15,0.206,139.997,4,dub
28191,35EpJBwkHu4uVBiQKokIPr,WE ARE FURY;Gallie Fisher,DUALITY,Nightmares,49,204003,False,0.263,0.536,9,-7.0,0,0.0454,0.103,0.0,0.124,0.159,158.621,4,dub
28180,2G7zuAZ2acarhEapvtCaPq,Rob Gasser;Chime,Whole (Rob Gasser Remix),Whole - Rob Gasser Remix,49,187440,False,0.773,0.844,8,-4.353,1,0.187,0.0441,0.000525,0.284,0.852,104.993,4,dub
72550,50mHTNxev0bSYQhuAASe17,As I Lay Dying,The Powerless Rise,Parallels,49,297426,False,0.282,0.97,7,-4.086,1,0.18,6.35e-06,0.358,0.385,0.0391,200.005,4,metalcore
9170,4tRhRB2kJQLosmNCWrIsLw,Major RD;Rock Danger;Azzy;Baratapai,Troféu,60K - Remix,49,163428,True,0.844,0.751,6,-4.651,1,0.129,0.596,4.38e-06,0.0507,0.801,132.999,4,brazil
9167,0ganZjtkMwkoRvYQk7te7h,Maneva,Mundo Novo,Tão Simples,49,142131,False,0.768,0.52,0,-7.375,0,0.0994,0.0912,1.26e-06,0.435,0.776,140.109,4,brazil
111063,4ciy2AF8Q4g3ZxJVHTJ2jV,Röyksopp;Jamie Irrepressible,The Inevitable End,Here She Comes Again,49,302270,False,0.892,0.383,9,-10.826,0,0.0549,0.418,0.769,0.0997,0.363,128.095,4,trip-hop
32426,3UmDY6Q0N0tg1Q5m5giPvI,Flight School;CVBZ,Figure It Out,Figure It Out,49,221483,True,0.59,0.787,2,-6.111,1,0.0507,0.0044,1.58e-05,0.0789,0.534,92.044,4,electronic
28877,4LfryUF6KUoJNPoOhSsV7z,DotEXE,Monster (Rework),Monster (Rework),49,221831,False,0.32,0.923,6,-2.581,0,0.199,0.00666,0.00183,0.0823,0.329,144.849,4,dub
4510,0n3mB1nLmwh55MZaqQllEq,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),The Wedding,49,102584,False,0.241,0.231,10,-16.365,1,0.0322,0.85,0.939,0.112,0.274,134.836,3,ambient
101099,17hQN9AG2O10JIobgpWve9,Natural White Noise Relaxation,Baby Sleep White Noise: Ultimate Album to Help Babies Sleep Through the Night,"Pulsing Whitenoise: Non Static Wave Action and Gurgling Sound for Tired, Sleepy Toddler",49,274253,False,0.114,0.949,6,-17.787,0,0.0634,0.149,0.965,0.643,1e-05,95.325,3,sleep
101098,2wY3IEAH3ARw82py4NCXFo,Natural White Noise Relaxation,Baby Sleep White Noise: Ultimate Album to Help Babies Sleep Through the Night,"Water Fall White Noise: Environmental Sounds for Rem Sleep, Dreaming, Masking Tinnitus",49,137693,False,0.0,0.493,10,-16.919,0,0.0,0.161,0.998,0.554,0.0,0.0,0,sleep
15835,6U4InR48CmnV8jhCCx9JNN,Tenno,Legends of the Past,Torii Road,49,128571,False,0.782,0.492,3,-12.049,0,0.0537,0.665,0.786,0.203,0.137,140.115,4,chill
